customer_id,app_account_ref,customer_email_address,contact_no,first,last,dob,device,device_type,line1,line2,city,postcode,country,updated_ts,channel
SC000261882,,prebiv.bircam.p161366@brand-example.test,+999000161366,Prebiv,Bircam,2001-06-17,DEV-f7c79597381e,event kiosk,759 Vale Road,Floor 1,Lake Town,58952,U.S.,01-31-26 12:00,Web
SC000258593,,leknox.wulwul.p139160@brand-example.test,+999000139160,Leknox,Wulwul,1940-10-21,KIOSK-DEVICE-1,ipad,532 Lake St,,Hill-View,13621,INDIA,2025/04/20 12:00:00,web
SC000211908,,crasul.nanxon.p023809@brand-example.test,+999000023809,Crasul,Nanxon,1971-04-17,DEV-f374733b7c54,tab,229 Lake Road,Suite 51,Lake Town,72262,AUSTRALIA,05-25-25 12:00,web
SC000261581,,turfiz.sekdri.p185817@brand-example.test,+999000185817,Turfiz,Sekdri,1996-05-19,DEV-d681c2f1304b,DESKTOP,928 Garden Road,,Green-Field,53072,AUS,2025-03-22T12:00:00+00:00,web
SC000247919,,drisul.zexpav.p193121@brand-example.test,+999000193121,Xonpav,Rivex,2002-11-15,DEV-5b121f29b0b1,check-in kiosk,743 Garden Road,,Green Field,85963,AUS,2024-12-18 17:30:00,website
SC000207348,,wulxon.xonqur.p246271@brand-example.test,+999000246271,Noxsul,Noxte,1962-06-03,KIOSK-DEVICE-1,tablet,975 Vale Ave,Suite 43,Hillview,82645,india,23-07-2025 12:00:00,web
SC000206104,,pavsha.guipav.p103483@brand-example.test,+999000103483,Pavsha,Guipav,1949-09-25,DEV-01e73e8050cb,Mobile,918 Vale Road,Suite 118,Hill View,75012,india,2026-03-25 17:30:00,WEB
SC000274231,001111030,dripav.vexgui.p279031@brand-example.test,+999000279031,Dripav,Vexgui,1945-04-06,UNIVERSITY-LAB-5428,Kiosk,95 Garden St,Floor 9,Hillview,80541,australia,2026-03-28 17:30:00,web
SC007000723,,vexri.drigui.u7000723@brand-example.test,,Vexri,Drigui,,DEV-62c814339a74,mobile,823 Ridge Road,,LAKETOWN,10723,GB,2026-04-03T11:57:57+00:00,website
SC000272072,,phabir.xonnan.p024190@brand-example.test,+999000024190,Phabir,Xonnan,1970-01-01,KIOSK-DEVICE-1,desk,335 Vale Ave,,hill view,56614,United Kingdom,2025-01-30T12:00:00+00:00,WEB
SC007000817,,shawul.lonmab.u7000817@brand-example.test,,Shawul,Lonmab,,DEV-02a64b28676f,event kiosk,117 Ridge Road,,GREENFIELD,10817,U.S.,2026/04/03 11:56:23,WEB
SC000228277,,fizxon.vexkor.p212350@brand-example.test,+999000212350,Fizxon,Vexkor,1993-08-15,DEV-dd3459084d50,kiosk,553 Lake St,,HILLVIEW,82296,AUSTRALIA,1742558400000,Web
SC000218588,,qurjor.cravex.p064992@brand-example.test,+999000064992,Qurjor,Cravex,1996-03-15,DEV-077191c5da47,pc,511 Ridge Road,Floor 9,Laketown,24102,IND,09-11-2025 12:00:00,web
SC000256267,,xontur.birjor.p070618@brand-example.test,+999000070618,Xontur,Birjor,2002-09-09,KIOSK-DEVICE-1,desk,623 Park Ave,Suite 162,New Town,71409,australia,2025/02/22 12:00:00,Web
SC000222570,,"camvex.shasul.p203025@brand-example.test
 multiline note",+999000203025,Camvex,"Shasul ""quoted, comma""",1948-09-08,DEV-335c9ab04a66,MOBILE,90 Ridge St,,NewTown,14850,united kingdom,1737979200000,web
SC000272015,,tursek.kornan.p033258@brand-example.test,+999000033258,Wuldri,Xonpav,1944-08-03,DEV-25996be2cbec,kiosk,789 Lake Ave,,new town,99594,united states,2025-12-09 17:30:00,website
SC000210045,,rinox.camxon.p153293@brand-example.test,+999000153293,Rinox,Camxon,1968-09-11,KIOSK-DEVICE-1,smartphone,285 Lake Road,"Floor 9 ""quoted, comma""",Metrocity,25656,US,11-06-25 12:00,web
SC000200179,,jorwul.presul.p139498@brand-example.test,+999000139498,Jorwul,Presul,1940-08-26,KIOSK-DEVICE-1,mob,277 Lake St,,NEWTOWN,16060,UK,25-03-2025 12:00:00,Web
SC000256435,001112328,"
 multiline note",+999000270918,Raixon,Noxlek,1945-07-26,DEV-64dd99b41d65,desktop,744 Vale Road,Floor 12,NewTown,71197,United Kingdom,2025-08-27 17:30:00,website
SC000240026,,bivlek.camsul.p087284@brand-example.test,+999000087284,Bivlek,Camsul,1982-03-26,DEV-736da0512f86,Mobile,352 Market Ave,,greenfield,14861,united states,2025/07/28 12:00:00,WEB
SC000251911,,wulgui.korsha.p200891@brand-example.test,+999000200891,Wulgui,Korsha,1944-07-19,DEV-dead48f9b970,desk,"887 Park Ave
 multiline note",,lake town,81415,INDIA,11-02-25 12:00,WEB
SC000248622,,leklon.lonsek.p008568@brand-example.test,0000000000,Leklon,Lonsek,1900-06-15,DEV-e9309fd84901,tab,173 Park Ave 😊,,New Town,96599,USA,2024-12-15 17:30:00,WEB
SC007000198,,nanxon.turdri.u7000198@brand-example.test,,Nanxon,Turdri,,DEV-175a6ce41529,desk,298 Ridge Road,,Greenfield,10198,India,2026-04-03T11:56:42+00:00,WEB
SC000208931,,shazex.yevnox.p249173@brand-example.test,+999000249173,Shazex,Yevnox,1985-09-24,KIOSK-DEVICE-1,tab,336 Garden St,,LakeTown,80937,United Kingdom,1766145600000,web
SC000232489,,xongui.yevbir.p131693@brand-example.test,+999000131693,Xongui,Yevbir,1972-05-06,DEV-7cfdef2195f0,KIOSK,343 Market Ave,Suite 161,Hillview,54592,united states,2025-10-14 17:30:00,WEB
SC000204150,,lonri.xonte.p042432@brand-example.test,+999000042432,Lonri,Xonte,1947-02-20,KIOSK-DEVICE-1,Tablet,105 Park St,Floor 9,Metrocity,76135,AUS,26-07-2025 12:00:00,Web
SC000228035,,qa+001@staff.test,+999000025019,Mabte,Zextur,1969-07-18,DEV-6561c286c91e,tab,22 Lake Road,Suite 121,Greenfield,84719,INDIA,2025-11-29 17:30:00,web
SC000202845,,shapav.qurkor.p262067@brand-example.test,+999000262067,Shapav,Qurkor 😊,2002-05-07,KIOSK-DEVICE-1,mob,406 Ridge Ave,Suite 150,Newtown,91499,UK,2025/10/01 12:00:00,Web
SC000242421,,camtur.drijor.p264342@brand-example.test,+999000264342,Camtur,Drijor,1954-04-08,DEV-e47bb5c2358a,TABLET,785 Ridge Ave,,metro-city,58231,australia,2025-04-04T12:00:00+00:00,web
SC000236416,,,,Campha,Sulcam,1978-11-16,DEV-b78640049043,kiosk,178 Ridge Road,,Green Field,90279,GBR,1745755200000,Web
SC000226222,,guixon.drijor.p073901@brand-example.test,+999000073901,Guixon,Drijor,1979-02-05,DEV-567b86095c77,Desktop,116 Park St,,New Town,51206,UK,1748779200000,Web
SC000254673,,qurgui.ripav.p161938@brand-example.test,+999000161938,Qurgui,Ripav,2003-09-18,DEV-6eecf7d1403a,pc,865 Lake St,,Green Field,96334,IN,2025-02-20T12:00:00+00:00,web
SC000272416,,vexbir.qurrai.p157879@brand-example.test,+999000157879,Vexbir,Qurrai,1962-01-01,DEV-00df7ce4935e,MOBILE,610 Garden St,,Green Field,61544,United States,2025-08-04T12:00:00+00:00,Web
SC000236424,,camvex.lonpha.p117850@brand-example.test,+999000117850,Camvex,Lonpha,1974-07-14,KIOSK-DEVICE-1,check-in kiosk,218 Park Ave,,hill view,12150,GB,2025-02-23T12:00:00+00:00,website
SC000200009,,pavpre.crasek.p136532@brand-example.test,+999000136532,Pavpre,Crasek,1978-08-21,DEV-4f9eb9012c39,Mobile,170 Market Road,Floor 1,Greenfield,87736,United Kingdom,2025-02-20T12:00:00+00:00,website
SC000221176,,noxtur.korcam.p002750@brand-example.test,,Noxtur,Korcam,1973-06-11,KIOSK-DEVICE-1,mobile,215 Lake Ave,Suite 138,greenfield,26679,GBR,1747656000000,Web
SC000201460,,ripha.lonnox.p133413@brand-example.test,+999000133413,Ripha,Lonnox,1963-02-11,DEV-5d34ab87f9c7,smartphone,795 Lake Road,Floor 5,New Town,57229,AUSTRALIA,2025/06/09 12:00:00,web
SC000226218,,drite.bivsha.p294329@brand-example.test,,Drite,Bivsha,1991-08-07,DEV-0b69764bd308,check-in kiosk,138 Garden St,,LakeTown,13599,australia,2025-03-09T12:00:00+00:00,Web
SC000218117,,guilon.mabpav.p030750@brand-example.test,+999000030750,Guilon,Mabpav,1972-12-07,DEV-233201f9fa8b,desktop,26 Garden St,Floor 7,NEWTOWN,83376,AUS,2025/01/31 12:00:00,website
SC000238345,,guidri.rite.p187536@brand-example.test,+999000187536,Guidri,Rite,1970-01-01,KIOSK-DEVICE-1,Tablet,588 Market Road,,Hill View,41704,AUS,23-10-2025 12:00:00,website
SC000211946,,phayev.zexlek.p186161@brand-example.test,+999000186161,Phayev,Zexlek,1951-04-01,DEV-8e3ca636d37c,ipad,757 Lake St,Suite 123,lake town,18049,IN,03-11-26 12:00,web
SC000231389,,,+999000097276,Crabir,Xonkor,1958-01-21,DEV-8230db20696f,kiosk,894 Vale Ave,,Metro City,61949,U.S.,09-21-25 12:00,web
SC000247890,,xonqur.shalek.p142183@brand-example.test,+999000142183,Shasha,Vexmab,2002-08-15,KIOSK-DEVICE-1,desktop,563 Market Ave,,Newtown,20708,UK,10-24-25 12:00,website
SC000254508,,vexsek.yevtur.p051152@brand-example.test,,Vexsek,Yevtur,1991-11-24,DEV-92be1d9a4b50,TABLET,813 Market Ave,,METROCITY,96624,india,2025/01/22 12:00:00,website
SC007000391,,tursul.wulnox.u7000391@brand-example.test,,Tursul,Wulnox,,DEV-9038de48a5dc,ipad,491 Ridge Road,,Greenfield,10391,United Kingdom,04-03-26 11:58,Web
SC000235593,,guipha.phaqur.p023837@brand-example.test,+999000023837,Campha,Phadri,1973-10-21,DEV-7710080eca3b,tab,"354 Lake Ave ""quoted, comma""",Suite 128,hill view,73654,GBR,01-19-26 12:00,WEB
SC000220475,,bivvex.prelon.p143808@brand-example.test,+999000143808,Bivvex,Prelon,1995-02-16,KIOSK-DEVICE-1,pc,237 Lake St,,metrocity,79315,US,14-03-2026 12:00:00,Web
SC000233144,,raitur.phanox.p087946@brand-example.test,+999000087946,Raitur 😊,Phanox,1987-10-12,DEV-cabb798eb12e,pc,391 Market Road,,Laketown,48345,UK,1773921600000,web
SC000206374,,,+999000048334,Birzex,Lekpav,1976-05-17,DEV-d40a40bd9b46,mob,702 Lake Road,Suite 8,New Town,32446,INDIA,2026/03/10 12:00:00,web
SC000270598,,fizte.pavxon.p198336@brand-example.test,0000000000,Vexcra,Pavri,2000-12-18,DEV-f41e7eec3c2b,pc,405 Vale St,,NewTown,88802,GB,1742644800000,Web
SC000270372,,phajor.risul.p240007@brand-example.test,+999000240007,Phajor,Risul,1970-05-19,DEV-dd4922bb7888,Kiosk,794 Market Road,,greenfield,83186,US,08-07-2025 12:00:00,website
SC000206975,,lonlon.lonte.p088599@brand-example.test,+999000088599,Lonlon,Lonte,1980-08-25,KIOSK-DEVICE-1,event kiosk,779 Vale Ave,"Floor 2
 multiline note",LakeTown,84109,United Kingdom,10-12-2024 12:00:00,WEB
SC000247662,," ""quoted, comma""",+999000293458,"Lekjor
 multiline note",Phawul,1997-04-16,KIOSK-DEVICE-1,Tablet,866 Lake Road,,Hillview,49728,AUSTRALIA,2025-08-26 17:30:00,WEB
SC000200740,,leknan.tesek.p074324@brand-example.test,+999000074324,Guinox,Tebir,2002-10-15,DEV-bedf66e560a2,MOBILE,211 Garden Ave,,GREENFIELD,88707,australia,2026/01/16 12:00:00,website
SC000273543,,bircra.birri.p146300@brand-example.test,+999000146300,Bircra,Birri,1959-09-01,DEV-355b0dc4b07d,desktop,987 Ridge Road,,METROCITY,17575,U.S.,2025-03-14T12:00:00+00:00,website
SC000249371,,bivnan.turpav.p198711@brand-example.test,+999000198711,Pavri,Raisha,1960-02-11,DEV-fccca8164204,event kiosk,622 Ridge St,Suite 125,Hill-View,20988,united kingdom,2025-09-05 17:30:00,web
SC000222972,,lekvex.sekri.p178472@brand-example.test,+999000178472,Lekvex,Sekri,1961-12-02,DEV-dc56956de7a1,mob,194 Lake Ave,,NewTown,52621,united states,2025-01-12T12:00:00+00:00,web
SC000214950,,vexjor.noxsul.p042535@brand-example.test,+999000042535,Vexjor,Noxsul,1983-02-21,DEV-e0298f04422a,DESKTOP,724 Vale Road,,metrocity,81886,India,2025-10-18T12:00:00+00:00,web
SC000247487,,fizqur.lonxon.p215447@brand-example.test,,Fizqur,Lonxon,1956-08-17,KIOSK-DEVICE-1,TABLET,365 Garden Ave,Suite 5,lake town,69248,U.S.,02-16-26 12:00,WEB
SC000252572,,"crawul.yevnan.p289484@brand-example.test ""quoted, comma""",+999000289484,Crawul,Yevnan,1987-10-07,KIOSK-DEVICE-1,ipad,270 Park St,,lake town,57623,India,1740398400000,website
SC000219924,,phasek.mabbir.p129899@brand-example.test,+999000129899,Phasek,Mabbir,1989-07-07,DEV-7755a6518f25,ipad,957 Park Ave,,New Town,49728,IND,04-02-2025 12:00:00,WEB
SC000206389,,vexxon.lekyev.p088535@brand-example.test,+999000088535,Guibir,Prepav,2002-02-15,KIOSK-DEVICE-1,tablet,897 Park Ave,Floor 9,Newtown,19740,australia,1751025600000,Web
SC000230614,,birnan.sulsul.p013175@brand-example.test,+999000013175,Birnan,Sulsul,1973-03-16,DEV-d25708df826e,mobile,641 Ridge Ave,,NEWTOWN,18753,AUSTRALIA,2026/02/17 12:00:00,website
SC000241328,,koryev.mabcam.p180951@brand-example.test,+999000180951,Koryev,Mabcam,1998-12-27,DEV-478b1bd8e79b,mob,679 Ridge St,,Green-Field,81552,united kingdom,1753272000000,WEB
SC000203741,,premab.shadri.p211639@brand-example.test,+999000211639,Birnan,Tedri,2002-06-15,KIOSK-DEVICE-1,Desktop,416 Ridge St,,metro-city,65890,AU,03-08-25 12:00,web
SC000206616,,fizmab.nanmab.p117821@brand-example.test,+999000117821,Fizmab,Nanmab,1962-10-11,DEV-679a42371961,desktop,792 Market Ave,,NEWTOWN,29306,UK,10-05-2025 12:00:00,website
SC000200203,,camnan.korlek.p007235@brand-example.test,+999000007235,Camnan,Korlek,1938-08-13,DEV-38cb178c2eaf,desk,729 Park St,,NewTown,53072,IN,1756555200000,web
SC000256375,,nanvex.leknox.p053993@brand-example.test,+999000053993,Nanvex,Leknox,1995-05-08,DEV-d244da121974,tablet,900 Garden Road,Floor 11,NewTown,10794,IND,2025-04-02T12:00:00+00:00,web
SC000203691,,rairi.korte.p082141@brand-example.test hello नमस्ते यार,+999000082141,Rairi,"Korte
 multiline note",1962-03-20,KIOSK-DEVICE-1,tab,836 Market Road,Suite 159,Green Field,49987,united kingdom,1771848000000,web
SC000206714,,guizex.cralon.p233541@brand-example.test,+999000233541,Guizex,Cralon,1958-05-08,DEV-e5a92443fa54,mobile,558 Market Ave,Suite 33,hill view,63966,IND,2025-06-01T12:00:00+00:00,web
SC000273773,001110729,korpre.vexsek.p160929@brand-example.test,+999000160929,Korpre,Vexsek,2002-09-21,DEV-4bce6e95f99f,Mobile,254 Ridge Ave,Suite 43,Newtown,43833,united states,2025-12-15 17:30:00,web
SC000232799,,phanox.sektur.p168740@brand-example.test,,Phanox,Sektur,1970-06-27,DEV-907b48fbdce4,check-in kiosk,954 Park St,,metro-city,14226,IND,1733572800000,WEB
SC000239693,,leklek.yevlek.p248786@brand-example.test,+999000248786,Leklek,Yevlek,2005-01-10,DEV-c787dfee5a2b,desk,131 Lake Road,,metrocity,48021,AU,2026-01-14T12:00:00+00:00,Web
SC000254973,,wulnan.rikor.p285265@brand-example.test,+999000285265,Wulnan,Rikor,1988-08-10,KIOSK-DEVICE-1,desk,453 Vale Ave,,Newtown,31401,australia,1756814400000,WEB
SC000264532,,turcam.lonnan.p240516@brand-example.test,,Turcam,Lonnan,1966-11-12,KIOSK-DEVICE-1,event kiosk,173 Ridge St,,Newtown,62880,Australia,2025/04/29 12:00:00,WEB
SC000269572,,xonnox.lekzex.p035034@brand-example.test,+999000035034,Sulrai,Noxpre,1947-11-01,DEV-0231e7079698,event kiosk,977 Ridge Ave," ""quoted, comma""",LakeTown,59607,united kingdom,1737201600000,WEB
SC000250036,001113533,riri.mabdri.p093841@brand-example.test,+999000093841,Riri,Mabdri,1990-02-20,DEV-44c3a07698f2,TABLET,589 Park Ave,,HILLVIEW,19409,India,2025-08-07 17:30:00,WEB
SC000252014,,seksek.crabiv.p016307@brand-example.test,,Prequr 😊,Yevpha,2002-09-15,DEV-b27fe60ec667,ipad,284 Market St,Floor 1,Hillview,19139,INDIA,10-19-25 12:00,Web
SC007000546,,mabmab.korcra.u7000546@brand-example.test,,Mabmab,Korcra,,DEV-4d694e942ca6,desktop,646 Ridge Road,,NewTown,10546,australia,03-04-2026 11:55:54,web
SC000205318,,mabcra.wulbiv.p269604@brand-example.test,+999000269604,Nansha,Lekri,1947-12-22,KIOSK-DEVICE-1,mob,373 Lake Ave,,NEWTOWN,49094,India,09-11-25 12:00,web
SC000245617,,vexvex.prerai.p184813@brand-example.test,+999000184813,Vexvex,Prerai,1961-10-22,DEV-df0d99384109,kiosk,370 Market St 😊,,GREENFIELD,15120,india,05-30-25 12:00,WEB
SC000244932,,wulsek.vexrai.p026507@brand-example.test hello नमस्ते यार,+999000026507,Wulsek,Vexrai,2003-02-06,KIOSK-DEVICE-1,TABLET,96 Vale Ave 😊,,Lake Town,18083,GB,2025-01-19T12:00:00+00:00,web
SC000240196,,raidri.yevjor.p011169@brand-example.test,+999000011169,Qurkor,Korpre,2002-06-15,DEV-16d5f06a92e8,tab,329 Garden Ave,Floor 3,Hill-View,69019,AU,2025-03-18 17:30:00,website
SC000239469,,prebiv.tepav.p153421@brand-example.test,+999000153421,Prebiv,Tepav,1979-10-28,DEV-49377be1c6aa,ipad,713 Vale Road,,Green-Field,64313,United Kingdom,02-07-2025 12:00:00,WEB
SC000216581,,crabiv.jorbir.p282452@brand-example.test,+999000282452,Crabiv,Jorbir,1985-11-03,DEV-91f996aae3dd,TABLET,551 Vale St,,NEWTOWN,42226,AUS,2025-06-28T12:00:00+00:00,web
SC000225461,,jorri.sulpre.p281512@brand-example.test,+999000281512,Jorri,Sulpre,1946-04-20,DEV-5166ff2cbefb,Kiosk,982 Lake St,Suite 17,Greenfield,17997,U.S.,2025/04/23 12:00:00,web
SC000259117,,,+999000110155,Sulsek,Phavex,1946-03-05,KIOSK-DEVICE-1,MOBILE,968 Ridge St,Floor 10,Laketown,10085,United Kingdom,2025/08/02 12:00:00,WEB
SC000265759,001113944,"wulvex.vexbir.p143675@brand-example.test
 multiline note",+999000143675,Wulvex,Vexbir,1996-12-21,DEV-d3fe9efbf216,desktop,700 Market Road,,Newtown,54593,GB,2026-02-24T12:00:00+00:00,website
SC000268899,,phawul.guigui.p164802@brand-example.test,+999000164802,Phawul,Guigui,1957-09-14,KIOSK-DEVICE-1,desk,287 Market St,Floor 10,Green-Field,51399,U.S.,2025-10-15T12:00:00+00:00,WEB
SC000259353,,drikor.shate.p216167@brand-example.test,0000000000,Drikor,Shate,1953-10-21,DEV-652d918030ef,mob,665 Garden St,Floor 8,New Town,25269,UK,2026-03-24 17:30:00,WEB
SC000216613,,shayev.noxrai.p104023@brand-example.test,+999000104023,Guigui,Phagui,2002-11-15,KIOSK-DEVICE-1,tab,52 Lake Road,Suite 168,Greenfield,46473,GBR,16-12-2025 12:00:00,WEB
SC000228374,,pavcam.sullon.p140079@brand-example.test,+999000140079,Pavcam,Sullon,1977-06-07,KIOSK-DEVICE-1,smartphone,468 Garden Road,,Metro City,47344,United States,2025-10-12T12:00:00+00:00,web
SC000220395,,mabbiv.dritur.p006041@brand-example.test,+999000006041,Loncam,Drixon,2002-01-15,DEV-9a1c6e9ced86,event kiosk,185 Park St,,new town,20913,USA,1758456000000,website
SC000232382,001110670,lonnan.sekpha.p214439@brand-example.test,+999000214439,Lonnan,Sekpha,1963-07-18,DEV-0914277c566b,Tablet,790 Ridge St,Suite 104,new town,45462,australia,1769428800000,WEB
SC000219551,,guiwul.qurpre.p114108@brand-example.test,+999000114108,Wulgui 😊,Crawul,1975-03-20,DEV-79672aaa8c12,TABLET,109 Lake St,Suite 127,new town,14653,united kingdom,1768392000000,website
SC000235224,,zexte.presul.p287317@brand-example.test,+999000287317,Zexte,Presul,1989-06-05,KIOSK-DEVICE-1,Tablet,785 Ridge Ave,Suite 48,METROCITY,32201,IN,03-13-26 12:00,WEB
SC000223899,,jorzex.guibir.p185215@brand-example.test,+999000185215,Shafiz,Phaxon,2002-09-15,KIOSK-DEVICE-1,Mobile,519 Garden Ave,,Laketown,45785,australia,12-06-2025 12:00:00,WEB
SC000226590,,camfiz.vexpre.p176984@brand-example.test,+999000176984,"Camfiz ""quoted, comma""",Vexpre,1955-12-15,KIOSK-DEVICE-1,DESKTOP,385 Vale Road,Suite 112,lake town,63410,united states,2025/07/09 12:00:00,web
SC007000741,,camsha.guilek.u7000741@brand-example.test,,Camsha,Guilek,,DEV-3b0f19d2af53,Desktop,841 Ridge Road,,Hill View,10741,GB,04-03-26 11:58,website
SC000264082,,zexwul.wuljor.p184446@brand-example.test,+999000184446,Zexwul,Wuljor,1991-04-24,DEV-49f90d9b0158,ipad,870 Park Ave,,NEWTOWN,79952,United Kingdom,1769342400000,Web
SC000257459,,tesul.fizkor.p105770@brand-example.test,+999000105770,Tesul,Fizkor hello नमस्ते यार,1949-06-25,DEV-6956edce6df5,desktop,620 Garden St,Suite 8,Hill-View,63305,india,2025-12-22 17:30:00,web
SC007000109,,sekpre.jorkor.u7000109@brand-example.test,,Sekpre,Jorkor,,DEV-16769541847c,Mobile,209 Ridge Road,,Hillview,10109,AUSTRALIA,03-04-2026 11:58:11,Web
SC000255969,,"vexgui.turyev.p200821@brand-example.test ""quoted, comma""",+999000200821,Vexgui,Turyev,1983-07-27,KIOSK-DEVICE-1,Desktop,995 Garden St,Suite 10,metrocity,94976,GBR,2025-12-02T12:00:00+00:00,website
SC000227753,,wulbir.vexyev.p153374@brand-example.test,+999000153374,Wulbir,Vexyev,1987-07-02,KIOSK-DEVICE-1,Kiosk,678 Lake St,Floor 5 😊,Greenfield,82536,IN,2025-02-19 17:30:00,Web
SC000255532,,turvex.sulte.p072926@brand-example.test,+999000072926,"Turvex ""quoted, comma""",Sulte,1992-05-24,DEV-6af4682d2ee9,ipad,848 Garden Ave,,Laketown,85075,United States,04-28-25 12:00,Web
SC000275065,,birbiv.sekjor.p239190@brand-example.test,+999000239190,Birbiv,Sekjor,1999-05-27,DEV-72d91449d774,Desktop,90 Park Road,,GREENFIELD,19953,Australia,2025-03-19T12:00:00+00:00,web
SC000261450,,"campha.phayev.p228988@brand-example.test ""quoted, comma""",,Campha,Phayev,1975-04-01,KIOSK-DEVICE-1,ipad,173 Garden Ave,,Green Field,95714,IN,1737115200000,WEB
SC007000347,,suljor.xonri.u7000347@brand-example.test,,Suljor,Xonri,,DEV-c1e8ab898df9,smartphone,447 Ridge Road,,Green-Field,10347,US,1775217553000,website
SC000225787,,crabiv.zexbiv.p064662@brand-example.test,+999000064662,Yevsek,Rijor,2002-01-15,KIOSK-DEVICE-1,tablet,421 Ridge Ave,Floor 11,METROCITY,40363,australia,2025-12-10T12:00:00+00:00,WEB
SC000263591,,qurpre.mabxon.p102769@brand-example.test,+999000102769,Qurpre,Mabxon,1946-10-07,DEV-120326bec2b3,check-in kiosk,151 Park Ave,,Hill-View,60873,india,1749038400000,website
SC000219102,,xonnox.prefiz.p054901@brand-example.test,+999000054901,Xonnox,Prefiz,1938-10-02,DEV-98b1c2fc24f1,DESKTOP,807 Market Road,,HILLVIEW,20666,India,2025-01-02 17:30:00,WEB
SC000200788,,turmab.pavwul.p189810@brand-example.test,+999000189810,Phavex,"Korpre
 multiline note",1963-08-07,KIOSK-DEVICE-1,MOBILE,876 Garden Road,,NewTown,85909,AU,2026-03-08 17:30:00,Web
SC000236483,,mabpha.lonvex.p261774@brand-example.test,+999000261774,Mabpha,Lonvex,1970-06-26,DEV-8e143f1120b9,mob,5 Lake Ave,,Metro City,95312,United Kingdom,2026/03/07 12:00:00,website
SC000221474,,shanox.camsul.p124179@brand-example.test,+999000124179,Shanox,Camsul,1972-04-12,DEV-8075c66f84f7,event kiosk,402 Lake Road,,Greenfield,97304,United Kingdom,2026-02-06T12:00:00+00:00,web
SC000260142,,guisul.lekqur.p175454@brand-example.test,+999000175454,Guisul,Lekqur,1966-06-07,DEV-152a5c23283a,tablet,220 Lake St,,Laketown,90919,U.S.,1744891200000,website
SC000254556,,sekqur.yevsul.p229183@brand-example.test,+999000229183,Sultur,Nanqur,2002-06-15,DEV-c08d226d6f97,tab,49 Ridge Ave,Suite 11,Green-Field,97789,australia,2025/08/26 12:00:00,WEB
SC000248723,,vexyev.shanox.p012621@brand-example.test,+999000012621,Vexyev,Shanox,1990-05-26,KIOSK-DEVICE-1,TABLET,118 Lake Ave,,greenfield,38715,USA,1749902400000,website
SC000218329,,bivfiz.guizex.p151992@brand-example.test,+999000151992,Bivfiz,Guizex,1960-11-02,KIOSK-DEVICE-1,kiosk,825 Ridge Ave,,LAKETOWN,83503,india,1733918400000,Web
